DESC,DATABASE,TABLE,ID,COLUMN,TYPE,LENGHT,DEC,ALT
,HR_PROD,PER_ALL_POSITIONS,20,PROGRAM_APPLICATION_ID,NUMBER,22,0,PROGRAM_APPLICATION_ID
,HR_PROD,PER_ALL_POSITIONS,21,PROGRAM_ID,NUMBER,22,0,PROGRAM_ID
,HR_PROD,PER_ALL_POSITIONS,22,PROGRAM_UPDATE_DATE,DATE,7,0,PROGRAM_UPDATE_DATE
,HR_PROD,PER_ALL_POSITIONS,23,ATTRIBUTE_CATEGORY,VARCHAR2,30,0,ATTRIBUTE_CATEGORY
,HR_PROD,PER_ALL_POSITIONS,24,ATTRIBUTE1,VARCHAR2,150,0,ATTRIBUTE1
,HR_PROD,PER_ALL_POSITIONS,25,ATTRIBUTE2,VARCHAR2,150,0,ATTRIBUTE2
,HR_PROD,PER_ALL_POSITIONS,26,ATTRIBUTE3,VARCHAR2,150,0,ATTRIBUTE3
,HR_PROD,PER_ALL_POSITIONS,27,ATTRIBUTE4,VARCHAR2,150,0,ATTRIBUTE4
,HR_PROD,PER_ALL_POSITIONS,28,ATTRIBUTE5,VARCHAR2,150,0,ATTRIBUTE5
,HR_PROD,PER_ALL_POSITIONS,29,ATTRIBUTE6,VARCHAR2,150,0,ATTRIBUTE6
,HR_PROD,PER_ALL_POSITIONS,30,ATTRIBUTE7,VARCHAR2,150,0,ATTRIBUTE7
,HR_PROD,PER_ALL_POSITIONS,31,ATTRIBUTE8,VARCHAR2,150,0,ATTRIBUTE8
,HR_PROD,PER_ALL_POSITIONS,32,ATTRIBUTE9,VARCHAR2,150,0,ATTRIBUTE9
,HR_PROD,PER_ALL_POSITIONS,33,ATTRIBUTE10,VARCHAR2,150,0,ATTRIBUTE10
,HR_PROD,PER_ALL_POSITIONS,34,ATTRIBUTE11,VARCHAR2,150,0,ATTRIBUTE11
,HR_PROD,PER_ALL_POSITIONS,35,ATTRIBUTE12,VARCHAR2,150,0,ATTRIBUTE12
,HR_PROD,PER_ALL_POSITIONS,36,ATTRIBUTE13,VARCHAR2,150,0,ATTRIBUTE13
,HR_PROD,PER_ALL_POSITIONS,37,ATTRIBUTE14,VARCHAR2,150,0,ATTRIBUTE14
,HR_PROD,PER_ALL_POSITIONS,38,ATTRIBUTE15,VARCHAR2,150,0,ATTRIBUTE15
,HR_PROD,PER_ALL_POSITIONS,39,ATTRIBUTE16,VARCHAR2,150,0,ATTRIBUTE16
,HR_PROD,PER_ALL_POSITIONS,40,ATTRIBUTE17,VARCHAR2,150,0,ATTRIBUTE17
,HR_PROD,PER_ALL_POSITIONS,41,ATTRIBUTE18,VARCHAR2,150,0,ATTRIBUTE18
,HR_PROD,PER_ALL_POSITIONS,42,ATTRIBUTE19,VARCHAR2,150,0,ATTRIBUTE19
,HR_PROD,PER_ALL_POSITIONS,43,ATTRIBUTE20,VARCHAR2,150,0,ATTRIBUTE20
,HR_PROD,PER_ALL_POSITIONS,44,STATUS,VARCHAR2,30,0,STATUS
,HR_PROD,PER_ALL_POSITIONS,45,OBJECT_VERSION_NUMBER,NUMBER,22,0,OBJECT_VERSION_NUMBER
,HR_PROD,PER_ALL_POSITIONS,46,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_ALL_POSITIONS,47,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_ALL_POSITIONS,48,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_ALL_POSITIONS,49,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_ALL_POSITIONS,50,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_ALL_POSITIONS,51,COMMENTS,LONG,0,0,COMMENTS
,HR_PROD,PER_ALL_POSITIONS,52,ATTRIBUTE21,VARCHAR2,150,0,ATTRIBUTE21
,HR_PROD,PER_ALL_POSITIONS,53,ATTRIBUTE22,VARCHAR2,150,0,ATTRIBUTE22
,HR_PROD,PER_ALL_POSITIONS,54,ATTRIBUTE23,VARCHAR2,150,0,ATTRIBUTE23
,HR_PROD,PER_ALL_POSITIONS,55,ATTRIBUTE24,VARCHAR2,150,0,ATTRIBUTE24
,HR_PROD,PER_ALL_POSITIONS,56,ATTRIBUTE25,VARCHAR2,150,0,ATTRIBUTE25
,HR_PROD,PER_ALL_POSITIONS,57,ATTRIBUTE26,VARCHAR2,150,0,ATTRIBUTE26
,HR_PROD,PER_ALL_POSITIONS,58,ATTRIBUTE27,VARCHAR2,150,0,ATTRIBUTE27
,HR_PROD,PER_ALL_POSITIONS,59,ATTRIBUTE28,VARCHAR2,150,0,ATTRIBUTE28
,HR_PROD,PER_ALL_POSITIONS,60,ATTRIBUTE29,VARCHAR2,150,0,ATTRIBUTE29
,HR_PROD,PER_ALL_POSITIONS,61,ATTRIBUTE30,VARCHAR2,150,0,ATTRIBUTE30
,HR_PROD,PER_GRADE_DEFINITIONS,1,GRADE_DEFINITION_ID,NUMBER,22,0,GRADE_DEFINITION_ID
,HR_PROD,PER_GRADE_DEFINITIONS,2,REQUEST_ID,NUMBER,22,0,REQUEST_ID
,HR_PROD,PER_GRADE_DEFINITIONS,3,PROGRAM_APPLICATION_ID,NUMBER,22,0,PROGRAM_APPLICATION_ID
,HR_PROD,PER_GRADE_DEFINITIONS,4,PROGRAM_ID,NUMBER,22,0,PROGRAM_ID
,HR_PROD,PER_GRADE_DEFINITIONS,5,PROGRAM_UPDATE_DATE,DATE,7,0,PROGRAM_UPDATE_DATE
,HR_PROD,PER_GRADE_DEFINITIONS,6,ID_FLEX_NUM,NUMBER,22,0,ID_FLEX_NUM
,HR_PROD,PER_GRADE_DEFINITIONS,7,SUMMARY_FLAG,VARCHAR2,1,0,SUMMARY_FLAG
,HR_PROD,PER_GRADE_DEFINITIONS,8,ENABLED_FLAG,VARCHAR2,1,0,ENABLED_FLAG
,HR_PROD,PER_GRADE_DEFINITIONS,9,START_DATE_ACTIVE,DATE,7,0,START_DATE_ACTIVE
,HR_PROD,PER_GRADE_DEFINITIONS,10,END_DATE_ACTIVE,DATE,7,0,END_DATE_ACTIVE
,HR_PROD,PER_GRADE_DEFINITIONS,11,SEGMENT1,VARCHAR2,60,0,SEGMENT1
,HR_PROD,PER_GRADE_DEFINITIONS,12,SEGMENT2,VARCHAR2,60,0,SEGMENT2
,HR_PROD,PER_GRADE_DEFINITIONS,41,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_GRADE_DEFINITIONS,42,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_GRADE_DEFINITIONS,43,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_GRADE_DEFINITIONS,44,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_GRADE_DEFINITIONS,45,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_GRADES,1,GRADE_ID,NUMBER,22,0,GRADE_ID
,HR_PROD,PER_GRADES,2,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_GRADES,3,GRADE_DEFINITION_ID,NUMBER,22,0,GRADE_DEFINITION_ID
,HR_PROD,PER_GRADES,4,DATE_FROM,DATE,7,0,DATE_FROM
,HR_PROD,PER_GRADES,5,SEQUENCE,NUMBER,22,0,SEQUENCE
,HR_PROD,PER_GRADES,6,DATE_TO,DATE,7,0,DATE_TO
,HR_PROD,PER_GRADES,7,NAME,VARCHAR2,240,0,NAME
,HR_PROD,PER_GRADES,8,REQUEST_ID,NUMBER,22,0,REQUEST_ID
,HR_PROD,PER_GRADES,9,PROGRAM_APPLICATION_ID,NUMBER,22,0,PROGRAM_APPLICATION_ID
,HR_PROD,PER_GRADES,10,PROGRAM_ID,NUMBER,22,0,PROGRAM_ID
,HR_PROD,PER_GRADES,11,PROGRAM_UPDATE_DATE,DATE,7,0,PROGRAM_UPDATE_DATE
,HR_PROD,PER_GRADES,12,ATTRIBUTE_CATEGORY,VARCHAR2,30,0,ATTRIBUTE_CATEGORY
,HR_PROD,PER_GRADES,13,ATTRIBUTE1,VARCHAR2,150,0,ATTRIBUTE1
,HR_PROD,PER_GRADES,14,ATTRIBUTE2,VARCHAR2,150,0,ATTRIBUTE2
,HR_PROD,PER_GRADES,15,ATTRIBUTE3,VARCHAR2,150,0,ATTRIBUTE3
,HR_PROD,PER_GRADES,16,ATTRIBUTE4,VARCHAR2,150,0,ATTRIBUTE4
,HR_PROD,PER_GRADES,17,ATTRIBUTE5,VARCHAR2,150,0,ATTRIBUTE5
,HR_PROD,PER_GRADES,18,ATTRIBUTE6,VARCHAR2,150,0,ATTRIBUTE6
,HR_PROD,PER_GRADES,19,ATTRIBUTE7,VARCHAR2,150,0,ATTRIBUTE7
,HR_PROD,PER_GRADES,20,ATTRIBUTE8,VARCHAR2,150,0,ATTRIBUTE8
,HR_PROD,PER_GRADES,21,ATTRIBUTE9,VARCHAR2,150,0,ATTRIBUTE9
,HR_PROD,PER_GRADES,22,ATTRIBUTE10,VARCHAR2,150,0,ATTRIBUTE10
,HR_PROD,PER_GRADES,23,ATTRIBUTE11,VARCHAR2,150,0,ATTRIBUTE11
,HR_PROD,PER_GRADES,24,ATTRIBUTE12,VARCHAR2,150,0,ATTRIBUTE12
,HR_PROD,PER_GRADES,25,ATTRIBUTE13,VARCHAR2,150,0,ATTRIBUTE13
,HR_PROD,PER_GRADES,26,ATTRIBUTE14,VARCHAR2,150,0,ATTRIBUTE14
,HR_PROD,PER_GRADES,27,ATTRIBUTE15,VARCHAR2,150,0,ATTRIBUTE15
,HR_PROD,PER_GRADES,28,ATTRIBUTE16,VARCHAR2,150,0,ATTRIBUTE16
,HR_PROD,PER_GRADES,29,ATTRIBUTE17,VARCHAR2,150,0,ATTRIBUTE17
,HR_PROD,PER_GRADES,30,ATTRIBUTE18,VARCHAR2,150,0,ATTRIBUTE18
,HR_PROD,PER_GRADES,31,ATTRIBUTE19,VARCHAR2,150,0,ATTRIBUTE19
,HR_PROD,PER_GRADES,32,ATTRIBUTE20,VARCHAR2,150,0,ATTRIBUTE20
,HR_PROD,PER_GRADES,33,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_GRADES,34,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_GRADES,35,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_GRADES,36,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_GRADES,37,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_GRADES,38,INFORMATION_CATEGORY,VARCHAR2,30,0,INFORMATION_CATEGORY
,HR_PROD,PER_GRADES,39,INFORMATION1,VARCHAR2,150,0,INFORMATION1
,HR_PROD,PER_GRADES,40,INFORMATION2,VARCHAR2,150,0,INFORMATION2
,HR_PROD,PER_GRADES,41,INFORMATION3,VARCHAR2,150,0,INFORMATION3
,HR_PROD,PER_GRADES,42,INFORMATION4,VARCHAR2,150,0,INFORMATION4
,HR_PROD,PER_GRADES,43,INFORMATION5,VARCHAR2,150,0,INFORMATION5
,HR_PROD,PER_GRADES,44,INFORMATION6,VARCHAR2,150,0,INFORMATION6
,HR_PROD,PER_GRADES,45,INFORMATION7,VARCHAR2,150,0,INFORMATION7
,HR_PROD,PER_GRADES,46,INFORMATION8,VARCHAR2,150,0,INFORMATION8
,HR_PROD,PER_GRADES,47,INFORMATION9,VARCHAR2,150,0,INFORMATION9
,HR_PROD,PER_GRADES,48,INFORMATION10,VARCHAR2,150,0,INFORMATION10
,HR_PROD,PER_GRADES,49,INFORMATION11,VARCHAR2,150,0,INFORMATION11
,HR_PROD,PER_GRADES,50,INFORMATION12,VARCHAR2,150,0,INFORMATION12
,HR_PROD,PER_GRADES,51,INFORMATION13,VARCHAR2,150,0,INFORMATION13
,HR_PROD,PER_GRADES,52,INFORMATION14,VARCHAR2,150,0,INFORMATION14
,HR_PROD,PER_GRADES,53,INFORMATION15,VARCHAR2,150,0,INFORMATION15
,HR_PROD,PER_GRADES,54,INFORMATION16,VARCHAR2,150,0,INFORMATION16
,HR_PROD,PER_GRADES,55,INFORMATION17,VARCHAR2,150,0,INFORMATION17
,HR_PROD,PER_GRADES,56,INFORMATION18,VARCHAR2,150,0,INFORMATION18
,HR_PROD,PER_GRADES,57,INFORMATION19,VARCHAR2,150,0,INFORMATION19
,HR_PROD,PER_GRADES,58,INFORMATION20,VARCHAR2,150,0,INFORMATION20
,HR_PROD,PER_GRADES,59,OBJECT_VERSION_NUMBER,NUMBER,22,0,OBJECT_VERSION_NUMBER
,HR_PROD,PER_GRADES,60,COMMENTS,LONG,0,0,COMMENTS
,HR_PROD,PER_GRADES,61,SHORT_NAME,VARCHAR2,30,0,SHORT_NAME
,HR_PROD,PER_JOB_DEFINITIONS,1,JOB_DEFINITION_ID,NUMBER,22,0,JOB_DEFINITION_ID
,HR_PROD,PER_JOB_DEFINITIONS,2,REQUEST_ID,NUMBER,22,0,REQUEST_ID
,HR_PROD,PER_JOB_DEFINITIONS,3,PROGRAM_APPLICATION_ID,NUMBER,22,0,PROGRAM_APPLICATION_ID
,HR_PROD,PER_JOB_DEFINITIONS,4,PROGRAM_ID,NUMBER,22,0,PROGRAM_ID
,HR_PROD,PER_JOB_DEFINITIONS,5,PROGRAM_UPDATE_DATE,DATE,7,0,PROGRAM_UPDATE_DATE
,HR_PROD,PER_JOB_DEFINITIONS,6,ID_FLEX_NUM,NUMBER,22,0,ID_FLEX_NUM
,HR_PROD,PER_JOB_DEFINITIONS,7,SUMMARY_FLAG,VARCHAR2,1,0,SUMMARY_FLAG
,HR_PROD,PER_JOB_DEFINITIONS,8,ENABLED_FLAG,VARCHAR2,1,0,ENABLED_FLAG
,HR_PROD,PER_JOB_DEFINITIONS,9,START_DATE_ACTIVE,DATE,7,0,START_DATE_ACTIVE
,HR_PROD,PER_JOB_DEFINITIONS,10,END_DATE_ACTIVE,DATE,7,0,END_DATE_ACTIVE
,HR_PROD,PER_JOB_DEFINITIONS,11,SEGMENT1,VARCHAR2,60,0,SEGMENT1
,HR_PROD,PER_JOB_DEFINITIONS,12,SEGMENT2,VARCHAR2,60,0,SEGMENT2
,HR_PROD,PER_JOB_DEFINITIONS,13,SEGMENT3,VARCHAR2,60,0,SEGMENT3
,HR_PROD,PER_JOB_DEFINITIONS,14,SEGMENT4,VARCHAR2,60,0,SEGMENT4
,HR_PROD,PER_JOB_DEFINITIONS,15,SEGMENT5,VARCHAR2,60,0,SEGMENT5
,HR_PROD,PER_JOB_DEFINITIONS,16,SEGMENT6,VARCHAR2,60,0,SEGMENT6
,HR_PROD,PER_JOB_DEFINITIONS,17,SEGMENT7,VARCHAR2,60,0,SEGMENT7
,HR_PROD,PER_JOB_DEFINITIONS,18,SEGMENT8,VARCHAR2,60,0,SEGMENT8
,HR_PROD,PER_JOB_DEFINITIONS,19,SEGMENT9,VARCHAR2,60,0,SEGMENT9
,HR_PROD,PER_JOB_DEFINITIONS,20,SEGMENT10,VARCHAR2,60,0,SEGMENT10
,HR_PROD,PER_JOB_DEFINITIONS,21,SEGMENT11,VARCHAR2,60,0,SEGMENT11
,HR_PROD,PER_JOB_DEFINITIONS,22,SEGMENT12,VARCHAR2,60,0,SEGMENT12
,HR_PROD,PER_JOB_DEFINITIONS,23,SEGMENT13,VARCHAR2,60,0,SEGMENT13
,HR_PROD,PER_JOB_DEFINITIONS,24,SEGMENT14,VARCHAR2,60,0,SEGMENT14
,HR_PROD,PER_JOB_DEFINITIONS,25,SEGMENT15,VARCHAR2,60,0,SEGMENT15
,HR_PROD,PER_JOB_DEFINITIONS,26,SEGMENT16,VARCHAR2,60,0,SEGMENT16
,HR_PROD,PER_JOB_DEFINITIONS,27,SEGMENT17,VARCHAR2,60,0,SEGMENT17
,HR_PROD,PER_JOB_DEFINITIONS,28,SEGMENT18,VARCHAR2,60,0,SEGMENT18
,HR_PROD,PER_JOB_DEFINITIONS,29,SEGMENT19,VARCHAR2,60,0,SEGMENT19
,HR_PROD,PER_JOB_DEFINITIONS,30,SEGMENT20,VARCHAR2,60,0,SEGMENT20
,HR_PROD,PER_JOB_DEFINITIONS,31,SEGMENT21,VARCHAR2,60,0,SEGMENT21
,HR_PROD,PER_JOB_DEFINITIONS,32,SEGMENT22,VARCHAR2,60,0,SEGMENT22
,HR_PROD,PER_JOB_DEFINITIONS,33,SEGMENT23,VARCHAR2,60,0,SEGMENT23
,HR_PROD,PER_JOB_DEFINITIONS,34,SEGMENT24,VARCHAR2,60,0,SEGMENT24
,HR_PROD,PER_JOB_DEFINITIONS,35,SEGMENT25,VARCHAR2,60,0,SEGMENT25
,HR_PROD,PER_JOB_DEFINITIONS,36,SEGMENT26,VARCHAR2,60,0,SEGMENT26
,HR_PROD,PER_JOB_DEFINITIONS,37,SEGMENT27,VARCHAR2,60,0,SEGMENT27
,HR_PROD,PER_JOB_DEFINITIONS,38,SEGMENT28,VARCHAR2,60,0,SEGMENT28
,HR_PROD,PER_JOB_DEFINITIONS,39,SEGMENT29,VARCHAR2,60,0,SEGMENT29
,HR_PROD,PER_JOB_DEFINITIONS,40,SEGMENT30,VARCHAR2,60,0,SEGMENT30
,HR_PROD,PER_JOB_DEFINITIONS,41,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_JOB_DEFINITIONS,42,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_JOB_DEFINITIONS,43,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_JOB_DEFINITIONS,44,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_JOB_DEFINITIONS,45,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_JOBS,1,JOB_ID,NUMBER,22,0,JOB_ID
,HR_PROD,PER_JOBS,2,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_JOBS,3,JOB_DEFINITION_ID,NUMBER,22,0,JOB_DEFINITION_ID
,HR_PROD,PER_JOBS,4,DATE_FROM,DATE,7,0,DATE_FROM
,HR_PROD,PER_JOBS,5,DATE_TO,DATE,7,0,DATE_TO
,HR_PROD,PER_JOBS,6,NAME,VARCHAR2,700,0,NAME
,HR_PROD,PER_JOBS,7,REQUEST_ID,NUMBER,22,0,REQUEST_ID
,HR_PROD,PER_JOBS,8,PROGRAM_APPLICATION_ID,NUMBER,22,0,PROGRAM_APPLICATION_ID
,HR_PROD,PER_JOBS,9,PROGRAM_ID,NUMBER,22,0,PROGRAM_ID
,HR_PROD,PER_JOBS,10,PROGRAM_UPDATE_DATE,DATE,7,0,PROGRAM_UPDATE_DATE
,HR_PROD,PER_JOBS,11,ATTRIBUTE_CATEGORY,VARCHAR2,30,0,ATTRIBUTE_CATEGORY
,HR_PROD,PER_JOBS,12,ATTRIBUTE1,VARCHAR2,150,0,ATTRIBUTE1
,HR_PROD,PER_JOBS,13,ATTRIBUTE2,VARCHAR2,150,0,ATTRIBUTE2
,HR_PROD,PER_JOBS,14,ATTRIBUTE3,VARCHAR2,150,0,ATTRIBUTE3
,HR_PROD,PER_JOBS,15,ATTRIBUTE4,VARCHAR2,150,0,ATTRIBUTE4
,HR_PROD,PER_JOBS,16,ATTRIBUTE5,VARCHAR2,150,0,ATTRIBUTE5
,HR_PROD,PER_JOBS,17,ATTRIBUTE6,VARCHAR2,150,0,ATTRIBUTE6
,HR_PROD,PER_JOBS,18,ATTRIBUTE7,VARCHAR2,150,0,ATTRIBUTE7
,HR_PROD,PER_JOBS,19,ATTRIBUTE8,VARCHAR2,150,0,ATTRIBUTE8
,HR_PROD,PER_JOBS,20,ATTRIBUTE9,VARCHAR2,150,0,ATTRIBUTE9
,HR_PROD,PER_JOBS,21,ATTRIBUTE10,VARCHAR2,150,0,ATTRIBUTE10
,HR_PROD,PER_JOBS,22,ATTRIBUTE11,VARCHAR2,150,0,ATTRIBUTE11
,HR_PROD,PER_JOBS,23,ATTRIBUTE12,VARCHAR2,150,0,ATTRIBUTE12
,HR_PROD,PER_JOBS,24,ATTRIBUTE13,VARCHAR2,150,0,ATTRIBUTE13
,HR_PROD,PER_JOBS,25,ATTRIBUTE14,VARCHAR2,150,0,ATTRIBUTE14
,HR_PROD,PER_JOBS,26,ATTRIBUTE15,VARCHAR2,150,0,ATTRIBUTE15
,HR_PROD,PER_JOBS,27,ATTRIBUTE16,VARCHAR2,150,0,ATTRIBUTE16
,HR_PROD,PER_JOBS,28,ATTRIBUTE17,VARCHAR2,150,0,ATTRIBUTE17
,HR_PROD,PER_JOBS,29,ATTRIBUTE18,VARCHAR2,150,0,ATTRIBUTE18
,HR_PROD,PER_JOBS,30,ATTRIBUTE19,VARCHAR2,150,0,ATTRIBUTE19
,HR_PROD,PER_JOBS,31,ATTRIBUTE20,VARCHAR2,150,0,ATTRIBUTE20
,HR_PROD,PER_JOBS,32,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_JOBS,33,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_JOBS,34,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_JOBS,35,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_JOBS,36,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_JOBS,37,JOB_INFORMATION_CATEGORY,VARCHAR2,30,0,JOB_INFORMATION_CATEGORY
,HR_PROD,PER_JOBS,38,JOB_INFORMATION1,VARCHAR2,150,0,JOB_INFORMATION1
,HR_PROD,PER_JOBS,39,JOB_INFORMATION2,VARCHAR2,150,0,JOB_INFORMATION2
,HR_PROD,PER_JOBS,40,JOB_INFORMATION3,VARCHAR2,150,0,JOB_INFORMATION3
,HR_PROD,PER_JOBS,41,JOB_INFORMATION4,VARCHAR2,150,0,JOB_INFORMATION4
,HR_PROD,PER_JOBS,42,JOB_INFORMATION5,VARCHAR2,150,0,JOB_INFORMATION5
,HR_PROD,PER_JOBS,43,JOB_INFORMATION6,VARCHAR2,150,0,JOB_INFORMATION6
,HR_PROD,PER_JOBS,44,JOB_INFORMATION7,VARCHAR2,150,0,JOB_INFORMATION7
,HR_PROD,PER_JOBS,45,JOB_INFORMATION8,VARCHAR2,150,0,JOB_INFORMATION8
,HR_PROD,PER_JOBS,46,JOB_INFORMATION9,VARCHAR2,150,0,JOB_INFORMATION9
,HR_PROD,PER_JOBS,47,JOB_INFORMATION10,VARCHAR2,150,0,JOB_INFORMATION10
,HR_PROD,PER_JOBS,48,JOB_INFORMATION11,VARCHAR2,150,0,JOB_INFORMATION11
,HR_PROD,PER_JOBS,49,JOB_INFORMATION12,VARCHAR2,150,0,JOB_INFORMATION12
,HR_PROD,PER_JOBS,50,JOB_INFORMATION13,VARCHAR2,150,0,JOB_INFORMATION13
,HR_PROD,PER_JOBS,51,JOB_INFORMATION14,VARCHAR2,150,0,JOB_INFORMATION14
,HR_PROD,PER_JOBS,52,JOB_INFORMATION15,VARCHAR2,150,0,JOB_INFORMATION15
,HR_PROD,PER_JOBS,53,OBJECT_VERSION_NUMBER,NUMBER,22,0,OBJECT_VERSION_NUMBER
,HR_PROD,PER_JOBS,54,JOB_INFORMATION16,VARCHAR2,150,0,JOB_INFORMATION16
,HR_PROD,PER_JOBS,55,JOB_INFORMATION17,VARCHAR2,150,0,JOB_INFORMATION17
,HR_PROD,PER_JOBS,56,JOB_INFORMATION18,VARCHAR2,150,0,JOB_INFORMATION18
,HR_PROD,PER_JOBS,57,JOB_INFORMATION19,VARCHAR2,150,0,JOB_INFORMATION19
,HR_PROD,PER_JOBS,58,JOB_INFORMATION20,VARCHAR2,150,0,JOB_INFORMATION20
,HR_PROD,PER_JOBS,59,BENCHMARK_JOB_FLAG,VARCHAR2,30,0,BENCHMARK_JOB_FLAG
,HR_PROD,PER_JOBS,60,BENCHMARK_JOB_ID,NUMBER,22,0,BENCHMARK_JOB_ID
,HR_PROD,PER_JOBS,61,EMP_RIGHTS_FLAG,VARCHAR2,30,0,EMP_RIGHTS_FLAG
,HR_PROD,PER_JOBS,62,JOB_GROUP_ID,NUMBER,22,0,JOB_GROUP_ID
,HR_PROD,PER_JOBS,63,APPROVAL_AUTHORITY,NUMBER,22,0,APPROVAL_AUTHORITY
,HR_PROD,PER_JOBS,64,COMMENTS,LONG,0,0,COMMENTS
,HR_PROD,PER_PAY_PROPOSALS,1,PAY_PROPOSAL_ID,NUMBER,22,0,PAY_PROPOSAL_ID
,HR_PROD,PER_PAY_PROPOSALS,2,OBJECT_VERSION_NUMBER,NUMBER,22,0,OBJECT_VERSION_NUMBER
,HR_PROD,PER_PAY_PROPOSALS,3,ASSIGNMENT_ID,NUMBER,22,0,ASSIGNMENT_ID
,HR_PROD,PER_PAY_PROPOSALS,4,EVENT_ID,NUMBER,22,0,EVENT_ID
,HR_PROD,PER_PAY_PROPOSALS,5,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_PAY_PROPOSALS,6,CHANGE_DATE,DATE,7,0,CHANGE_DATE
,HR_PROD,PER_PAY_PROPOSALS,7,LAST_CHANGE_DATE,DATE,7,0,LAST_CHANGE_DATE
,HR_PROD,PER_PAY_PROPOSALS,8,NEXT_PERF_REVIEW_DATE,DATE,7,0,NEXT_PERF_REVIEW_DATE
,HR_PROD,PER_PAY_PROPOSALS,9,NEXT_SAL_REVIEW_DATE,DATE,7,0,NEXT_SAL_REVIEW_DATE
,HR_PROD,PER_PAY_PROPOSALS,10,PERFORMANCE_RATING,VARCHAR2,30,0,PERFORMANCE_RATING
,HR_PROD,PER_PAY_PROPOSALS,11,PROPOSAL_REASON,VARCHAR2,30,0,PROPOSAL_REASON
,HR_PROD,PER_PAY_PROPOSALS,12,PROPOSED_SALARY_N,NUMBER,22,2,PROPOSED_SALARY_N
,HR_PROD,PER_PAY_PROPOSALS,13,REVIEW_DATE,DATE,7,0,REVIEW_DATE
,HR_PROD,PER_PAY_PROPOSALS,14,APPROVED,VARCHAR2,30,0,APPROVED
,HR_PROD,PER_PAY_PROPOSALS,15,MULTIPLE_COMPONENTS,VARCHAR2,30,0,MULTIPLE_COMPONENTS
,HR_PROD,PER_PAY_PROPOSALS,39,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_PAY_PROPOSALS,40,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_PAY_PROPOSALS,41,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_PAY_PROPOSALS,42,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_PAY_PROPOSALS,43,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_PAY_PROPOSALS,44,PROPOSED_SALARY,VARCHAR2,60,0,PROPOSED_SALARY
,HR_PROD,PER_PAY_PROPOSALS,45,COMMENTS,LONG,0,0,COMMENTS
,HR_PROD,PER_PAY_PROPOSALS,46,DATE_TO,DATE,7,0,DATE_TO
,HR_PROD,PER_PERIODS_OF_SERVICE,1,PERIOD_OF_SERVICE_ID,NUMBER,22,0,PERIOD_OF_SERVICE_ID
